,zip_code,都,区,町,Prefecture,District,Area,lat,long
1837,1630205,東京都,新宿区,西新宿　新宿住友ビル（５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1838,1630206,東京都,新宿区,西新宿　新宿住友ビル（６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1839,1630207,東京都,新宿区,西新宿　新宿住友ビル（７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1840,1630208,東京都,新宿区,西新宿　新宿住友ビル（８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1841,1630209,東京都,新宿区,西新宿　新宿住友ビル（９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1842,1630210,東京都,新宿区,西新宿　新宿住友ビル（１０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1843,1630211,東京都,新宿区,西新宿　新宿住友ビル（１１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1844,1630212,東京都,新宿区,西新宿　新宿住友ビル（１２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1845,1630213,東京都,新宿区,西新宿　新宿住友ビル（１３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1846,1630214,東京都,新宿区,西新宿　新宿住友ビル（１４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1847,1630215,東京都,新宿区,西新宿　新宿住友ビル（１５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1848,1630216,東京都,新宿区,西新宿　新宿住友ビル（１６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1849,1630217,東京都,新宿区,西新宿　新宿住友ビル（１７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1850,1630218,東京都,新宿区,西新宿　新宿住友ビル（１８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1851,1630219,東京都,新宿区,西新宿　新宿住友ビル（１９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1852,1630220,東京都,新宿区,西新宿　新宿住友ビル（２０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1853,1630221,東京都,新宿区,西新宿　新宿住友ビル（２１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1854,1630222,東京都,新宿区,西新宿　新宿住友ビル（２２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1855,1630223,東京都,新宿区,西新宿　新宿住友ビル（２３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1856,1630224,東京都,新宿区,西新宿　新宿住友ビル（２４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1857,1630225,東京都,新宿区,西新宿　新宿住友ビル（２５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1858,1630226,東京都,新宿区,西新宿　新宿住友ビル（２６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1859,1630227,東京都,新宿区,西新宿　新宿住友ビル（２７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1860,1630228,東京都,新宿区,西新宿　新宿住友ビル（２８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1861,1630229,東京都,新宿区,西新宿　新宿住友ビル（２９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1862,1630230,東京都,新宿区,西新宿　新宿住友ビル（３０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1863,1630231,東京都,新宿区,西新宿　新宿住友ビル（３１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1864,1630232,東京都,新宿区,西新宿　新宿住友ビル（３２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1865,1630233,東京都,新宿区,西新宿　新宿住友ビル（３３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1866,1630234,東京都,新宿区,西新宿　新宿住友ビル（３４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1867,1630235,東京都,新宿区,西新宿　新宿住友ビル（３５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1868,1630236,東京都,新宿区,西新宿　新宿住友ビル（３６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1869,1630237,東京都,新宿区,西新宿　新宿住友ビル（３７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1870,1630238,東京都,新宿区,西新宿　新宿住友ビル（３８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1871,1630239,東京都,新宿区,西新宿　新宿住友ビル（３９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1872,1630240,東京都,新宿区,西新宿　新宿住友ビル（４０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1873,1630241,東京都,新宿区,西新宿　新宿住友ビル（４１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1874,1630242,東京都,新宿区,西新宿　新宿住友ビル（４２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1875,1630243,東京都,新宿区,西新宿　新宿住友ビル（４３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1876,1630244,東京都,新宿区,西新宿　新宿住友ビル（４４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1877,1630245,東京都,新宿区,西新宿　新宿住友ビル（４５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1878,1630246,東京都,新宿区,西新宿　新宿住友ビル（４６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1879,1630247,東京都,新宿区,西新宿　新宿住友ビル（４７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1880,1630248,東京都,新宿区,西新宿　新宿住友ビル（４８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1881,1630249,東京都,新宿区,西新宿　新宿住友ビル（４９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1882,1630250,東京都,新宿区,西新宿　新宿住友ビル（５０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1883,1630251,東京都,新宿区,西新宿　新宿住友ビル（５１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1884,1630252,東京都,新宿区,西新宿　新宿住友ビル（５２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SUMITOMOBIRU,,
1885,1630690,東京都,新宿区,西新宿　新宿センタービル（地階・階,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(CH,,
1886,1630601,東京都,新宿区,西新宿　新宿センタービル（１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(1-,,
1887,1630602,東京都,新宿区,西新宿　新宿センタービル（２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(2-,,
1888,1630603,東京都,新宿区,西新宿　新宿センタービル（３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(3-,,
1889,1630604,東京都,新宿区,西新宿　新宿センタービル（４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(4-,,
1890,1630605,東京都,新宿区,西新宿　新宿センタービル（５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(5-,,
1891,1630606,東京都,新宿区,西新宿　新宿センタービル（６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(6-,,
1892,1630607,東京都,新宿区,西新宿　新宿センタービル（７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(7-,,
1893,1630608,東京都,新宿区,西新宿　新宿センタービル（８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(8-,,
1894,1630609,東京都,新宿区,西新宿　新宿センタービル（９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(9-,,
1895,1630610,東京都,新宿区,西新宿　新宿センタービル（１０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(10,,
1896,1630611,東京都,新宿区,西新宿　新宿センタービル（１１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(11,,
1897,1630612,東京都,新宿区,西新宿　新宿センタービル（１２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(12,,
1898,1630613,東京都,新宿区,西新宿　新宿センタービル（１３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(13,,
1899,1630614,東京都,新宿区,西新宿　新宿センタービル（１４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(14,,
1900,1630615,東京都,新宿区,西新宿　新宿センタービル（１５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(15,,
1901,1630616,東京都,新宿区,西新宿　新宿センタービル（１６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(16,,
1902,1630617,東京都,新宿区,西新宿　新宿センタービル（１７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(17,,
1903,1630618,東京都,新宿区,西新宿　新宿センタービル（１８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(18,,
1904,1630619,東京都,新宿区,西新宿　新宿センタービル（１９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(19,,
1905,1630620,東京都,新宿区,西新宿　新宿センタービル（２０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(20,,
1906,1630621,東京都,新宿区,西新宿　新宿センタービル（２１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(21,,
1907,1630622,東京都,新宿区,西新宿　新宿センタービル（２２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(22,,
1908,1630623,東京都,新宿区,西新宿　新宿センタービル（２３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(23,,
1909,1630624,東京都,新宿区,西新宿　新宿センタービル（２４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(24,,
1910,1630625,東京都,新宿区,西新宿　新宿センタービル（２５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(25,,
1911,1630626,東京都,新宿区,西新宿　新宿センタービル（２６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(26,,
1912,1630627,東京都,新宿区,西新宿　新宿センタービル（２７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(27,,
1913,1630628,東京都,新宿区,西新宿　新宿センタービル（２８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(28,,
1914,1630629,東京都,新宿区,西新宿　新宿センタービル（２９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(29,,
1915,1630630,東京都,新宿区,西新宿　新宿センタービル（３０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(30,,
1916,1630631,東京都,新宿区,西新宿　新宿センタービル（３１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(31,,
1917,1630632,東京都,新宿区,西新宿　新宿センタービル（３２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(32,,
1918,1630633,東京都,新宿区,西新宿　新宿センタービル（３３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(33,,
1919,1630634,東京都,新宿区,西新宿　新宿センタービル（３４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(34,,
1920,1630635,東京都,新宿区,西新宿　新宿センタービル（３５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(35,,
1921,1630636,東京都,新宿区,西新宿　新宿センタービル（３６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(36,,
1922,1630637,東京都,新宿区,西新宿　新宿センタービル（３７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(37,,
1923,1630638,東京都,新宿区,西新宿　新宿センタービル（３８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(38,,
1924,1630639,東京都,新宿区,西新宿　新宿センタービル（３９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(39,,
1925,1630640,東京都,新宿区,西新宿　新宿センタービル（４０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(40,,
1926,1630641,東京都,新宿区,西新宿　新宿センタービル（４１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(41,,
1927,1630642,東京都,新宿区,西新宿　新宿センタービル（４２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(42,,
1928,1630643,東京都,新宿区,西新宿　新宿センタービル（４３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(43,,
1929,1630644,東京都,新宿区,西新宿　新宿センタービル（４４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(44,,
1930,1630645,東京都,新宿区,西新宿　新宿センタービル（４５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(45,,
1931,1630646,東京都,新宿区,西新宿　新宿センタービル（４６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(46,,
1932,1630647,東京都,新宿区,西新宿　新宿センタービル（４７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(47,,
1933,1630648,東京都,新宿区,西新宿　新宿センタービル（４８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(48,,
1934,1630649,東京都,新宿区,西新宿　新宿センタービル（４９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(49,,
1935,1630650,東京都,新宿区,西新宿　新宿センタービル（５０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(50,,
1936,1630651,東京都,新宿区,西新宿　新宿センタービル（５１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(51,,
1937,1630652,東京都,新宿区,西新宿　新宿センタービル（５２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(52,,
1938,1630653,東京都,新宿区,西新宿　新宿センタービル（５３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(53,,
1939,1630654,東京都,新宿区,西新宿　新宿センタービル（５４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU SENTABIRU(54,,
1940,1630590,東京都,新宿区,西新宿　新宿野村ビル（地階・階層不,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(C,,
1941,1630501,東京都,新宿区,西新宿　新宿野村ビル（１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1942,1630502,東京都,新宿区,西新宿　新宿野村ビル（２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1943,1630503,東京都,新宿区,西新宿　新宿野村ビル（３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1944,1630504,東京都,新宿区,西新宿　新宿野村ビル（４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1945,1630505,東京都,新宿区,西新宿　新宿野村ビル（５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(5,,
1946,1630506,東京都,新宿区,西新宿　新宿野村ビル（６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(6,,
1947,1630507,東京都,新宿区,西新宿　新宿野村ビル（７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(7,,
1948,1630508,東京都,新宿区,西新宿　新宿野村ビル（８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(8,,
1949,1630509,東京都,新宿区,西新宿　新宿野村ビル（９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(9,,
1950,1630510,東京都,新宿区,西新宿　新宿野村ビル（１０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1951,1630511,東京都,新宿区,西新宿　新宿野村ビル（１１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1952,1630512,東京都,新宿区,西新宿　新宿野村ビル（１２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1953,1630513,東京都,新宿区,西新宿　新宿野村ビル（１３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1954,1630514,東京都,新宿区,西新宿　新宿野村ビル（１４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1955,1630515,東京都,新宿区,西新宿　新宿野村ビル（１５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1956,1630516,東京都,新宿区,西新宿　新宿野村ビル（１６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1957,1630517,東京都,新宿区,西新宿　新宿野村ビル（１７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1958,1630518,東京都,新宿区,西新宿　新宿野村ビル（１８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1959,1630519,東京都,新宿区,西新宿　新宿野村ビル（１９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(1,,
1960,1630520,東京都,新宿区,西新宿　新宿野村ビル（２０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1961,1630521,東京都,新宿区,西新宿　新宿野村ビル（２１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1962,1630522,東京都,新宿区,西新宿　新宿野村ビル（２２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1963,1630523,東京都,新宿区,西新宿　新宿野村ビル（２３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1964,1630524,東京都,新宿区,西新宿　新宿野村ビル（２４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1965,1630525,東京都,新宿区,西新宿　新宿野村ビル（２５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1966,1630526,東京都,新宿区,西新宿　新宿野村ビル（２６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1967,1630527,東京都,新宿区,西新宿　新宿野村ビル（２７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1968,1630528,東京都,新宿区,西新宿　新宿野村ビル（２８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1969,1630529,東京都,新宿区,西新宿　新宿野村ビル（２９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(2,,
1970,1630530,東京都,新宿区,西新宿　新宿野村ビル（３０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1971,1630531,東京都,新宿区,西新宿　新宿野村ビル（３１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1972,1630532,東京都,新宿区,西新宿　新宿野村ビル（３２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1973,1630533,東京都,新宿区,西新宿　新宿野村ビル（３３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1974,1630534,東京都,新宿区,西新宿　新宿野村ビル（３４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1975,1630535,東京都,新宿区,西新宿　新宿野村ビル（３５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1976,1630536,東京都,新宿区,西新宿　新宿野村ビル（３６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1977,1630537,東京都,新宿区,西新宿　新宿野村ビル（３７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1978,1630538,東京都,新宿区,西新宿　新宿野村ビル（３８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1979,1630539,東京都,新宿区,西新宿　新宿野村ビル（３９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(3,,
1980,1630540,東京都,新宿区,西新宿　新宿野村ビル（４０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1981,1630541,東京都,新宿区,西新宿　新宿野村ビル（４１階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1982,1630542,東京都,新宿区,西新宿　新宿野村ビル（４２階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1983,1630543,東京都,新宿区,西新宿　新宿野村ビル（４３階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1984,1630544,東京都,新宿区,西新宿　新宿野村ビル（４４階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1985,1630545,東京都,新宿区,西新宿　新宿野村ビル（４５階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1986,1630546,東京都,新宿区,西新宿　新宿野村ビル（４６階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1987,1630547,東京都,新宿区,西新宿　新宿野村ビル（４７階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1988,1630548,東京都,新宿区,西新宿　新宿野村ビル（４８階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1989,1630549,東京都,新宿区,西新宿　新宿野村ビル（４９階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(4,,
1990,1630550,東京都,新宿区,西新宿　新宿野村ビル（５０階）,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU NOMURABIRU(5,,
1991,1631090,東京都,新宿区,西新宿　新宿パークタワー（地階・階,TOKYO TO,SHINJUKU KU,NISHISHINJUKU SHINJUKU PAKUTAWA(CHI,,
